"PK_HABIT2";"FPK_NATURA";"SITECODE";"HABCODE";"DESCRIPTFR";"COVER"
54680,00;8496,00;"FR5300034";"N03";"Marais salants, Prés salés, Steppes salées";"10"
54681,00;8496,00;"FR5300034";"N04";"Dunes, Plages de sables, Machair";"3"
54682,00;8496,00;"FR5300034";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54683,00;8496,00;"FR5300034";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
54684,00;8496,00;"FR5300034";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"4"
54685,00;8496,00;"FR5300034";"N16";"Forêts caducifoliées";"1"
54686,00;8496,00;"FR5300034";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"20"
54687,00;8496,00;"FR5300034";"N05";"Galets, Falaises maritimes, Ilots";"4"
54688,00;8496,00;"FR5300034";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"2"
54689,00;8496,00;"FR5300034";"N15";"Autres terres arables";"15"
54690,00;8497,00;"FR5300035";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"7"
54691,00;8497,00;"FR5300035";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"4"
54692,00;8497,00;"FR5300035";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"25"
54693,00;8497,00;"FR5300035";"N16";"Forêts caducifoliées";"61"
54694,00;8497,00;"FR5300035";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"3"
54695,00;8498,00;"FR5300036";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"4"
54696,00;8498,00;"FR5300036";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
54697,00;8498,00;"FR5300036";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"45"
54698,00;8498,00;"FR5300036";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
54699,00;8498,00;"FR5300036";"N16";"Forêts caducifoliées";"15"
54700,00;8498,00;"FR5300036";"N14";"Prairies ameliorées";"2"
54701,00;8498,00;"FR5300036";"N17";"Forêts de résineux";"15"
54702,00;8498,00;"FR5300036";"N19";"Forêts mixtes";"17"
54703,00;8499,00;"FR5300037";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"7"
54704,00;8499,00;"FR5300037";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"30"
54705,00;8499,00;"FR5300037";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"7"
54706,00;8499,00;"FR5300037";"N16";"Forêts caducifoliées";"38"
54707,00;8499,00;"FR5300037";"N14";"Prairies ameliorées";"4"
54708,00;8499,00;"FR5300037";"N17";"Forêts de résineux";"6"
54709,00;8499,00;"FR5300037";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54710,00;8499,00;"FR5300037";"N15";"Autres terres arables";"2"
54711,00;8499,00;"FR5300037";"N19";"Forêts mixtes";"5"
54712,00;8500,00;"FR5300039";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54713,00;8500,00;"FR5300039";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"5"
54714,00;8500,00;"FR5300039";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"46"
54715,00;8500,00;"FR5300039";"N09";"Pelouses sèches, Steppes";"1"
54716,00;8500,00;"FR5300039";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"7"
54717,00;8500,00;"FR5300039";"N16";"Forêts caducifoliées";"6"
54718,00;8500,00;"FR5300039";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54719,00;8500,00;"FR5300039";"N15";"Autres terres arables";"19"
54720,00;8500,00;"FR5300039";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"13"
54721,00;8500,00;"FR5300039";"N21";"Zones de plantations d'arbres  (incluant les Vergers, Vignes,  Dehesas)";"1"
54722,00;8501,00;"FR5300040";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54723,00;8501,00;"FR5300040";"N16";"Forêts caducifoliées";"99"
54724,00;8502,00;"FR5300041";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"15"
54725,00;8502,00;"FR5300041";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"52"
54726,00;8502,00;"FR5300041";"N16";"Forêts caducifoliées";"25"
54727,00;8502,00;"FR5300041";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"5"
54728,00;8502,00;"FR5300041";"N17";"Forêts de résineux";"2"
54729,00;8502,00;"FR5300041";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54730,00;8503,00;"FR5300043";"N03";"Marais salants, Prés salés, Steppes salées";"4"
54731,00;8503,00;"FR5300043";"N04";"Dunes, Plages de sables, Machair";"16"
54732,00;8503,00;"FR5300043";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"7"
54733,00;8503,00;"FR5300043";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"14"
54734,00;8503,00;"FR5300043";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"57"
54735,00;8503,00;"FR5300043";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"2"
54736,00;8504,00;"FR5300045";"N03";"Marais salants, Prés salés, Steppes salées";"6"
54737,00;8504,00;"FR5300045";"N04";"Dunes, Plages de sables, Machair";"25"
54738,00;8504,00;"FR5300045";"N05";"Galets, Falaises maritimes, Ilots";"15"
54739,00;8504,00;"FR5300045";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"12"
54740,00;8504,00;"FR5300045";"N16";"Forêts caducifoliées";"10"
54741,00;8504,00;"FR5300045";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"2"
54742,00;8504,00;"FR5300045";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"20"
54743,00;8504,00;"FR5300045";"N14";"Prairies ameliorées";"7"
54744,00;8504,00;"FR5300045";"N15";"Autres terres arables";"3"
54745,00;8505,00;"FR5300048";"N03";"Marais salants, Prés salés, Steppes salées";"18"
54746,00;8505,00;"FR5300048";"N04";"Dunes, Plages de sables, Machair";"28"
54747,00;8505,00;"FR5300048";"N05";"Galets, Falaises maritimes, Ilots";"22"
54748,00;8505,00;"FR5300048";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"3"
54749,00;8505,00;"FR5300048";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
54750,00;8505,00;"FR5300048";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"8"
54751,00;8505,00;"FR5300048";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"10"
54752,00;8505,00;"FR5300048";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"6"
54753,00;8505,00;"FR5300048";"N16";"Forêts caducifoliées";"3"
54754,00;8506,00;"FR5300049";"N01";"Mer, Bras de Mer";"79"
54755,00;8506,00;"FR5300049";"N03";"Marais salants, Prés salés, Steppes salées";"1"
54756,00;8506,00;"FR5300049";"N04";"Dunes, Plages de sables, Machair";"1"
54757,00;8506,00;"FR5300049";"N05";"Galets, Falaises maritimes, Ilots";"1"
54758,00;8506,00;"FR5300049";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54759,00;8506,00;"FR5300049";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"1"
54760,00;8506,00;"FR5300049";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54761,00;8506,00;"FR5300049";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
54762,00;8506,00;"FR5300049";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
54763,00;8506,00;"FR5300049";"N16";"Forêts caducifoliées";"1"
54764,00;8506,00;"FR5300049";"N09";"Pelouses sèches, Steppes";"1"
54765,00;8506,00;"FR5300049";"N14";"Prairies ameliorées";"1"
54766,00;8506,00;"FR5300049";"N15";"Autres terres arables";"5"
54767,00;8506,00;"FR5300049";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"5"
54768,00;8507,00;"FR5300050";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"96"
54769,00;8507,00;"FR5300050";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"4"
54770,00;8508,00;"FR5300052";"N01";"Mer, Bras de Mer";"38"
54771,00;8508,00;"FR5300052";"N03";"Marais salants, Prés salés, Steppes salées";"1"
54772,00;8508,00;"FR5300052";"N04";"Dunes, Plages de sables, Machair";"3"
54773,00;8508,00;"FR5300052";"N05";"Galets, Falaises maritimes, Ilots";"2"
54774,00;8508,00;"FR5300052";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54775,00;8508,00;"FR5300052";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"18"
54776,00;8508,00;"FR5300052";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"2"
54777,00;8508,00;"FR5300052";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"10"
54778,00;8508,00;"FR5300052";"N09";"Pelouses sèches, Steppes";"2"
54779,00;8508,00;"FR5300052";"N15";"Autres terres arables";"19"
54780,00;8508,00;"FR5300052";"N16";"Forêts caducifoliées";"1"
54781,00;8508,00;"FR5300052";"N17";"Forêts de résineux";"2"
54782,00;8508,00;"FR5300052";"N18";"Forêts sempervirentes non résineuses";"1"
54783,00;8509,00;"FR5300058";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"4"
54784,00;8509,00;"FR5300058";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"12"
54785,00;8509,00;"FR5300058";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"47"
54786,00;8509,00;"FR5300058";"N16";"Forêts caducifoliées";"25"
54787,00;8509,00;"FR5300058";"N09";"Pelouses sèches, Steppes";"2"
54788,00;8509,00;"FR5300058";"N12";"Cultures céréalières extensives   (incluant les cultures en rotation avec une jachère régulière)";"10"
54789,00;8510,00;"FR5300059";"N03";"Marais salants, Prés salés, Steppes salées";"2"
54790,00;8510,00;"FR5300059";"N04";"Dunes, Plages de sables, Machair";"6"
54791,00;8510,00;"FR5300059";"N05";"Galets, Falaises maritimes, Ilots";"2"
54792,00;8510,00;"FR5300059";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"6"
54793,00;8510,00;"FR5300059";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"10"
54794,00;8510,00;"FR5300059";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"10"
54795,00;8510,00;"FR5300059";"N16";"Forêts caducifoliées";"5"
54796,00;8510,00;"FR5300059";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"8"
54797,00;8510,00;"FR5300059";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"20"
54798,00;8510,00;"FR5300059";"N01";"Mer, Bras de Mer";"2"
54799,00;8510,00;"FR5300059";"N15";"Autres terres arables";"6"
54800,00;8510,00;"FR5300059";"N17";"Forêts de résineux";"2"
54801,00;8510,00;"FR5300059";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"21"
54802,00;8511,00;"FR5300061";"N03";"Marais salants, Prés salés, Steppes salées";"10"
54803,00;8511,00;"FR5300061";"N04";"Dunes, Plages de sables, Machair";"1"
54804,00;8511,00;"FR5300061";"N05";"Galets, Falaises maritimes, Ilots";"1"
54805,00;8511,00;"FR5300061";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"5"
54806,00;8511,00;"FR5300061";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
54807,00;8511,00;"FR5300061";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"4"
54808,00;8511,00;"FR5300061";"N16";"Forêts caducifoliées";"9"
54809,00;8511,00;"FR5300061";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54810,00;8511,00;"FR5300061";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"32"
54811,00;8511,00;"FR5300061";"N15";"Autres terres arables";"35"
54812,00;8512,00;"FR5300062";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"19"
54813,00;8512,00;"FR5300062";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"7"
54814,00;8512,00;"FR5300062";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"24"
54815,00;8512,00;"FR5300062";"N16";"Forêts caducifoliées";"26"
54816,00;8512,00;"FR5300062";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"6"
54817,00;8512,00;"FR5300062";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"18"
54818,00;8513,00;"FR5300066";"N03";"Marais salants, Prés salés, Steppes salées";"3"
54819,00;8513,00;"FR5300066";"N04";"Dunes, Plages de sables, Machair";"2"
54820,00;8513,00;"FR5300066";"N05";"Galets, Falaises maritimes, Ilots";"2"
54821,00;8513,00;"FR5300066";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"1"
54822,00;8513,00;"FR5300066";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"1"
54823,00;8513,00;"FR5300066";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"1"
54824,00;8513,00;"FR5300066";"N16";"Forêts caducifoliées";"1"
54825,00;8513,00;"FR5300066";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54826,00;8513,00;"FR5300066";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"10"
54827,00;8513,00;"FR5300066";"N14";"Prairies ameliorées";"1"
54828,00;8513,00;"FR5300066";"N15";"Autres terres arables";"1"
54829,00;8513,00;"FR5300066";"N01";"Mer, Bras de Mer";"76"
54830,00;8514,00;"FR5300067";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"14"
54831,00;8514,00;"FR5300067";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"55"
54832,00;8514,00;"FR5300067";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"8"
54833,00;8514,00;"FR5300067";"N16";"Forêts caducifoliées";"16"
54834,00;8514,00;"FR5300067";"N14";"Prairies ameliorées";"6"
54835,00;8514,00;"FR5300067";"N17";"Forêts de résineux";"1"
54836,00;8515,00;"FR5302001";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"100"
54837,00;8516,00;"FR5302006";"N01";"Mer, Bras de Mer";"100"
54838,00;8517,00;"FR5302014";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"3"
54839,00;8517,00;"FR5302014";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
54840,00;8517,00;"FR5302014";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"64"
54841,00;8517,00;"FR5302014";"N09";"Pelouses sèches, Steppes";"5"
54842,00;8517,00;"FR5302014";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"5"
54843,00;8517,00;"FR5302014";"N14";"Prairies ameliorées";"7"
54844,00;8517,00;"FR5302014";"N15";"Autres terres arables";"4"
54845,00;8517,00;"FR5302014";"N19";"Forêts mixtes";"7"
54846,00;8517,00;"FR5302014";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"4"
54847,00;8518,00;"FR5302015";"N01";"Mer, Bras de Mer";"100"
54848,00;8519,00;"FR5310052";"N05";"Galets, Falaises maritimes, Ilots";"3"
54849,00;8519,00;"FR5310052";"N24";"Habitats marins et côtiers (en général)";"97"
54850,00;8520,00;"FR5310054";"N01";"Mer, Bras de Mer";"60"
54851,00;8520,00;"FR5310054";"N05";"Galets, Falaises maritimes, Ilots";"40"
54852,00;8521,00;"FR5310056";"N01";"Mer, Bras de Mer";"48"
54853,00;8521,00;"FR5310056";"N04";"Dunes, Plages de sables, Machair";"33"
54854,00;8521,00;"FR5310056";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"4"
54855,00;8521,00;"FR5310056";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"4"
54856,00;8521,00;"FR5310056";"N10";"Prairies semi-naturelles humides, Prairies mésophiles améliorées";"11"
54857,00;8522,00;"FR5310071";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"10"
54858,00;8522,00;"FR5310071";"N04";"Dunes, Plages de sables, Machair";"3"
54859,00;8522,00;"FR5310071";"N05";"Galets, Falaises maritimes, Ilots";"3"
54860,00;8522,00;"FR5310071";"N01";"Mer, Bras de Mer";"40"
54861,00;8522,00;"FR5310071";"N24";"Habitats marins et côtiers (en général)";"36"
54862,00;8522,00;"FR5310071";"N03";"Marais salants, Prés salés, Steppes salées";"6"
54863,00;8522,00;"FR5310071";"N19";"Forêts mixtes";"2"
54864,00;8523,00;"FR5310093";"N01";"Mer, Bras de Mer";"50"
54865,00;8523,00;"FR5310093";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"40"
54866,00;8523,00;"FR5310093";"N03";"Marais salants, Prés salés, Steppes salées";"5"
54867,00;8523,00;"FR5310093";"N05";"Galets, Falaises maritimes, Ilots";"5"
54868,00;8524,00;"FR5310094";"N01";"Mer, Bras de Mer";"50"
54869,00;8524,00;"FR5310094";"N02";"Rivières et Estuaires soumis à la marée, Vasières et bancs de sable, Lagunes  (incluant les bassins de production de sel)";"10"
54870,00;8524,00;"FR5310094";"N03";"Marais salants, Prés salés, Steppes salées";"10"
54871,00;8524,00;"FR5310094";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"15"
54872,00;8524,00;"FR5310094";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"5"
54873,00;8524,00;"FR5310094";"N05";"Galets, Falaises maritimes, Ilots";"1"
54874,00;8524,00;"FR5310094";"N24";"Habitats marins et côtiers (en général)";"9"
54875,00;8525,00;"FR5400403";"N06";"Eaux douces intérieures (Eaux stagnantes, Eaux courantes)";"8"
54876,00;8525,00;"FR5400403";"N08";"Landes, Broussailles, Recrus, Maquis et Garrigues, Phrygana";"2"
54877,00;8525,00;"FR5400403";"N16";"Forêts caducifoliées";"45"
54878,00;8525,00;"FR5400403";"N22";"Rochers intérieurs, Eboulis rocheux,  Dunes intérieures, Neige ou glace permanente";"1"
54879,00;8525,00;"FR5400403";"N20";"Forêt artificielle en monoculture (ex: Plantations de peupliers ou d'Arbres exotiques)";"8"
54880,00;8525,00;"FR5400403";"N07";"Marais (vegetation de ceinture), Bas-marais, Tourbières,";"1"
54881,00;8525,00;"FR5400403";"N09";"Pelouses sèches, Steppes";"1"
54882,00;8525,00;"FR5400403";"N14";"Prairies ameliorées";"30"
54883,00;8525,00;"FR5400403";"N15";"Autres terres arables";"3"
54884,00;8525,00;"FR5400403";"N23";"Autres terres  (incluant les Zones urbanisées et industrielles, Routes, Décharges, Mines)";"1"
