"PK_DESIGC";"FPK_NATURA";"SITECODE";"CD_MPRO";"LB_MPRO";"COVER";"PARENT_ISO"
"26501";"8537";"FR5400431";"11";"Terrain acquis par le Conservatoire du Littoral";"5,36";"FRA"
"26502";"8537";"FR5400431";"13";"Terrain acquis par un département";"0,36";"FRA"
"26503";"8537";"FR5400431";"32";"Site classé selon la loi de 1930";"82";"FRA"
"26504";"8537";"FR5400431";"52";"Réserve de chasse et de faune sauvage d'ACCA";"4";"FRA"
"26505";"8537";"FR5400431";"15";"Terrain acquis par un conservatoire d'espaces naturels";"0,8";"FRA"
"26506";"8537";"FR5400431";"93";"Réserve naturelle régionale";"0,12";"FRA"
"26507";"8538";"FR5400432";"13";"Terrain acquis par un département";"0,8";"FRA"
"26508";"8538";"FR5400432";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1,1";"FRA"
"26509";"8538";"FR5400432";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"0,38";"FRA"
"26510";"8538";"FR5400432";"11";"Terrain acquis par le Conservatoire du Littoral";"0,99";"FRA"
"26511";"8538";"FR5400432";"52";"Réserve de chasse et de faune sauvage d'ACCA";"6";"FRA"
"26512";"8538";"FR5400432";"32";"Site classé selon la loi de 1930";"10,8";"FRA"
"26513";"8539";"FR5400433";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"0";"FRA"
"26514";"8539";"FR5400433";"11";"Terrain acquis par le Conservatoire du Littoral";"2";"FRA"
"26515";"8539";"FR5400433";"13";"Terrain acquis par un département";"4";"FRA"
"26516";"8539";"FR5400433";"39";"Forêt de protection";"26";"FRA"
"26517";"8539";"FR5400433";"21";"Forêt domaniale";"91";"FRA"
"26518";"8539";"FR5400433";"31";"Site inscrit selon la loi de 1930";"100";"FRA"
"26519";"8540";"FR5400434";"15";"Terrain acquis par un conservatoire d'espaces naturels";"0";"FRA"
"26520";"8540";"FR5400434";"31";"Site inscrit selon la loi de 1930";"0";"FRA"
"26521";"8540";"FR5400434";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"26522";"8540";"FR5400434";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"6";"FRA"
"26523";"8540";"FR5400434";"11";"Terrain acquis par le Conservatoire du Littoral";"9";"FRA"
"26524";"8540";"FR5400434";"21";"Forêt domaniale";"44";"FRA"
"26525";"8540";"FR5400434";"39";"Forêt de protection";"60";"FRA"
"26526";"8541";"FR5400437";"31";"Site inscrit selon la loi de 1930";"0";"FRA"
"26527";"8542";"FR5400438";"32";"Site classé selon la loi de 1930";"0";"FRA"
"26528";"8542";"FR5400438";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"0";"FRA"
"26529";"8542";"FR5400438";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"26530";"8542";"FR5400438";"31";"Site inscrit selon la loi de 1930";"9";"FRA"
"26531";"8543";"FR5400439";"32";"Site classé selon la loi de 1930";"1";"FRA"
"26532";"8543";"FR5400439";"31";"Site inscrit selon la loi de 1930";"17";"FRA"
"26533";"8544";"FR5400441";"00";"Aucune protection";"100";"FRA"
"26534";"8545";"FR5400442";"00";"Aucune protection";"100";"FRA"
"26535";"8546";"FR5400443";"00";"Aucune protection";"100";"FRA"
"26536";"8547";"FR5400444";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"98";"FRA"
"26537";"8548";"FR5400445";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1,8";"FRA"
"26539";"8549";"FR5400446";"36";"Réserve naturelle nationale";"5";"FRA"
"26540";"8549";"FR5400446";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"11";"FRA"
"26541";"8549";"FR5400446";"15";"Terrain acquis par un conservatoire d'espaces naturels";"12";"FRA"
"26542";"8549";"FR5400446";"32";"Site classé selon la loi de 1930";"12";"FRA"
"26543";"8549";"FR5400446";"93";"Réserve naturelle régionale";"1";"FRA"
"26547";"8551";"FR5400450";"51";"Réserve nationale de chasse et de faune sauvage";"12";"FRA"
"26548";"8551";"FR5400450";"21";"Forêt domaniale";"47";"FRA"
"26549";"8551";"FR5400450";"24";"Réserve biologique intégrale";"15";"FRA"
"26550";"8552";"FR5400453";"36";"Réserve naturelle nationale";"14";"FRA"
"26551";"8552";"FR5400453";"21";"Forêt domaniale";"77";"FRA"
"26552";"8552";"FR5400453";"69";"Réserve Biogénétique du Conseil de l'Europe";"14";"INT"
"26553";"8553";"FR5400457";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"2";"FRA"
"26554";"8553";"FR5400457";"15";"Terrain acquis par un conservatoire d'espaces naturels";"5";"FRA"
"26555";"8554";"FR5400458";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"16";"FRA"
"26556";"8554";"FR5400458";"15";"Terrain acquis par un conservatoire d'espaces naturels";"0,7";"FRA"
"26558";"8555";"FR5400460";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"10";"FRA"
"26559";"8556";"FR5400465";"93";"Réserve naturelle régionale";"10,46";"FRA"
"26560";"8557";"FR5400472";"31";"Site inscrit selon la loi de 1930";"0";"FRA"
"26561";"8558";"FR5400473";"00";"Aucune protection";"100";"FRA"
"26562";"8559";"FR5400535";"31";"Site inscrit selon la loi de 1930";"2";"FRA"
"26563";"8559";"FR5400535";"32";"Site classé selon la loi de 1930";"40";"FRA"
"26564";"8559";"FR5400535";"80";"Parc naturel régional";"75";"FRA"
"26565";"8559";"FR5400535";"72";"Zone humide protégée par la convention de Ramsar";"2";"INT"
"26566";"8560";"FR5402001";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"4";"FRA"
"26567";"8561";"FR5402008";"00";"Aucune protection";"100";"FRA"
"26568";"8563";"FR5402010";"00";"Aucune protection";"100";"FRA"
"26569";"8565";"FR7200660";"13";"Terrain acquis par un département";"1";"FRA"
"26570";"8565";"FR7200660";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"29";"FRA"
"26571";"8566";"FR7200661";"55";"Réserve de pêche";"1";"FRA"
"26573";"8567";"FR7200662";"31";"Site inscrit selon la loi de 1930";"5";"FRA"
"26574";"8567";"FR7200662";"68";"Réserve de Biosphère";"100";"INT"
"26575";"8568";"FR7200663";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1";"FRA"
"26576";"8568";"FR7200663";"42";"Réserve naturelle conventionnelle";"1";"FRA"
"26577";"8568";"FR7200663";"80";"Parc naturel régional";"31";"FRA"
"26578";"8569";"FR7200664";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"26579";"8570";"FR7200666";"32";"Site classé selon la loi de 1930";"10";"FRA"
"26580";"8571";"FR7200671";"00";"Aucune protection";"100";"FRA"
"26581";"8572";"FR7200672";"31";"Site inscrit selon la loi de 1930";"3";"FRA"
"26582";"8573";"FR7200678";"22";"Forêt non domaniale bénéficiant du régime forestier";"4";"FRA"
"26583";"8573";"FR7200678";"11";"Terrain acquis par le Conservatoire du Littoral";"7";"FRA"
"26584";"8573";"FR7200678";"31";"Site inscrit selon la loi de 1930";"30";"FRA"
"26585";"8573";"FR7200678";"39";"Forêt de protection";"30";"FRA"
"26586";"8573";"FR7200678";"21";"Forêt domaniale";"80";"FRA"
"26587";"8574";"FR7200679";"13";"Terrain acquis par un département";"1";"FRA"
"26588";"8574";"FR7200679";"32";"Site classé selon la loi de 1930";"3";"FRA"
"26589";"8574";"FR7200679";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"9";"FRA"
"26590";"8574";"FR7200679";"80";"Parc naturel régional";"32";"FRA"
"26591";"8574";"FR7200679";"36";"Réserve naturelle nationale";"35";"FRA"
"26592";"8575";"FR7200681";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"26593";"8575";"FR7200681";"21";"Forêt domaniale";"2";"FRA"
"26594";"8575";"FR7200681";"13";"Terrain acquis par un département";"3";"FRA"
"26595";"8575";"FR7200681";"22";"Forêt non domaniale bénéficiant du régime forestier";"6";"FRA"
"26596";"8575";"FR7200681";"36";"Réserve naturelle nationale";"80";"FRA"
"26597";"8575";"FR7200681";"32";"Site classé selon la loi de 1930";"100";"FRA"
"26598";"8575";"FR7200681";"31";"Site inscrit selon la loi de 1930";"100";"FRA"
"26599";"8575";"FR7200681";"23";"Réserve biologique dirigée";"100";"FRA"
"26600";"8575";"FR7200681";"55";"Réserve de pêche";;"FRA"
"26601";"8576";"FR7200682";"52";"Réserve de chasse et de faune sauvage d'ACCA";"1";"FRA"
"26602";"8577";"FR7200683";"52";"Réserve de chasse et de faune sauvage d'ACCA";"1";"FRA"
"26603";"8578";"FR7200684";"13";"Terrain acquis par un département";"1";"FRA"
"26604";"8578";"FR7200684";"52";"Réserve de chasse et de faune sauvage d'ACCA";"3";"FRA"
"26605";"8579";"FR7200686";"00";"Aucune protection";"100";"FRA"
"26606";"8580";"FR7200688";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"26607";"8580";"FR7200688";"13";"Terrain acquis par un département";"6";"FRA"
"26608";"8581";"FR7200689";"52";"Réserve de chasse et de faune sauvage d'ACCA";;"FRA"
"26609";"8582";"FR7200693";"80";"Parc naturel régional";"21,6";"FRA"
"26610";"8582";"FR7200693";"31";"Site inscrit selon la loi de 1930";"2,87";"FRA"
"26611";"8583";"FR7200695";"00";"Aucune protection";"100";"FRA"
"26612";"8584";"FR7200697";"11";"Terrain acquis par le Conservatoire du Littoral";"10";"FRA"
"26613";"8584";"FR7200697";"13";"Terrain acquis par un département";"10";"FRA"
"26614";"8584";"FR7200697";"36";"Réserve naturelle nationale";"60";"FRA"
"26615";"8584";"FR7200697";"39";"Forêt de protection";"9";"FRA"
"26616";"8584";"FR7200697";"21";"Forêt domaniale";"83";"FRA"
"26617";"8584";"FR7200697";"31";"Site inscrit selon la loi de 1930";"95";"FRA"
"26618";"8584";"FR7200697";"69";"Réserve Biogénétique du Conseil de l'Europe";"0";"INT"
"26619";"8585";"FR7200700";"36";"Réserve naturelle nationale";"0,6";"FRA"
"26620";"8585";"FR7200700";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"34";"FRA"
"26621";"8586";"FR7200702";"11";"Terrain acquis par le Conservatoire du Littoral";"2";"FRA"
"26622";"8586";"FR7200702";"13";"Terrain acquis par un département";"6";"FRA"
"26623";"8586";"FR7200702";"31";"Site inscrit selon la loi de 1930";"93";"FRA"
"26624";"8586";"FR7200702";"32";"Site classé selon la loi de 1930";"80";"FRA"
"26625";"8586";"FR7200702";"80";"Parc naturel régional";"0";"FRA"
"26626";"8586";"FR7200702";"21";"Forêt domaniale";"0";"FRA"
"26627";"8587";"FR7200714";"80";"Parc naturel régional";"0,13";"FRA"
"26628";"8587";"FR7200714";"22";"Forêt non domaniale bénéficiant du régime forestier";"2";"FRA"
"26629";"8587";"FR7200714";"21";"Forêt domaniale";"5";"FRA"
"26630";"8587";"FR7200714";"32";"Site classé selon la loi de 1930";"3,5";"FRA"
"26631";"8587";"FR7200714";"31";"Site inscrit selon la loi de 1930";"69";"FRA"
"26632";"8587";"FR7200714";"11";"Terrain acquis par le Conservatoire du Littoral";"0,1";"FRA"
"26633";"8587";"FR7200714";"41";"Zone protégée au titre de la Loi Littoral";"87";"FRA"
"26635";"8588";"FR7200715";"32";"Site classé selon la loi de 1930";"3";"FRA"
"26636";"8588";"FR7200715";"31";"Site inscrit selon la loi de 1930";"40";"FRA"
"26637";"8588";"FR7200715";"55";"Réserve de pêche";;"FRA"
"26638";"8588";"FR7200715";"52";"Réserve de chasse et de faune sauvage d'ACCA";;"FRA"
"26639";"8589";"FR7200716";"21";"Forêt domaniale";"1";"FRA"
"26640";"8589";"FR7200716";"52";"Réserve de chasse et de faune sauvage d'ACCA";;"FRA"
"26641";"8589";"FR7200716";"36";"Réserve naturelle nationale";"25";"FRA"
"26642";"8589";"FR7200716";"32";"Site classé selon la loi de 1930";"65";"FRA"
"26643";"8589";"FR7200716";"31";"Site inscrit selon la loi de 1930";"90";"FRA"
"26644";"8589";"FR7200716";"13";"Terrain acquis par un département";"5,5";"FRA"
"26645";"8589";"FR7200716";"55";"Réserve de pêche";;"FRA"
"26646";"8590";"FR7200720";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"26647";"8590";"FR7200720";"32";"Site classé selon la loi de 1930";"1";"FRA"
"26648";"8590";"FR7200720";"52";"Réserve de chasse et de faune sauvage d'ACCA";"4";"FRA"
"26649";"8590";"FR7200720";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"2";"FRA"
"26650";"8590";"FR7200720";"22";"Forêt non domaniale bénéficiant du régime forestier";"35";"FRA"
"26651";"8591";"FR7200724";"53";"Réserve de chasse et de faune sauvage du domaine public fluvial";"1";"FRA"
"26652";"8591";"FR7200724";"54";"Réserve de chasse et de faune sauvage du domaine public maritime";"1";"FRA"
"26653";"8592";"FR7200733";"31";"Site inscrit selon la loi de 1930";"0";"FRA"
"26654";"8592";"FR7200733";"32";"Site classé selon la loi de 1930";"0";"FRA"
"26655";"8592";"FR7200733";"15";"Terrain acquis par un conservatoire d'espaces naturels";"1";"FRA"
"26656";"8593";"FR7200742";"31";"Site inscrit selon la loi de 1930";"50";"FRA"
"26657";"8593";"FR7200742";"34";"Parc national, aire d'adhésion";"100";"FRA"
"26658";"8593";"FR7200742";"36";"Réserve naturelle nationale";"100";"FRA"
"26659";"8593";"FR7200742";"69";"Réserve Biogénétique du Conseil de l'Europe";"100";"INT"
"26660";"8594";"FR7200743";"32";"Site classé selon la loi de 1930";"30";"FRA"
"26661";"8594";"FR7200743";"33";"Parc national, zone coeur";"100";"FRA"
"26662";"8595";"FR7200744";"32";"Site classé selon la loi de 1930";"5";"FRA"
"26663";"8595";"FR7200744";"39";"Forêt de protection";"10";"FRA"
"26664";"8595";"FR7200744";"22";"Forêt non domaniale bénéficiant du régime forestier";"30";"FRA"
"26665";"8595";"FR7200744";"33";"Parc national, zone coeur";"31";"FRA"
"26666";"8595";"FR7200744";"34";"Parc national, aire d'adhésion";"69";"FRA"
"26667";"8596";"FR7200745";"34";"Parc national, aire d'adhésion";"100";"FRA"
"26668";"8597";"FR7200746";"31";"Site inscrit selon la loi de 1930";"20";"FRA"
"26669";"8597";"FR7200746";"22";"Forêt non domaniale bénéficiant du régime forestier";"30";"FRA"
"26670";"8597";"FR7200746";"33";"Parc national, zone coeur";"32";"FRA"
"26671";"8597";"FR7200746";"34";"Parc national, aire d'adhésion";"67";"FRA"
"26672";"8598";"FR7200747";"34";"Parc national, aire d'adhésion";"100";"FRA"
"26673";"8600";"FR7200750";"36";"Réserve naturelle nationale";"1";"FRA"
"26674";"8600";"FR7200750";"31";"Site inscrit selon la loi de 1930";"3";"FRA"
"26675";"8602";"FR7200752";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"26676";"8604";"FR7200754";"22";"Forêt non domaniale bénéficiant du régime forestier";"35";"FRA"
"26677";"8605";"FR7200756";"31";"Site inscrit selon la loi de 1930";"10";"FRA"
"26678";"8607";"FR7200759";"31";"Site inscrit selon la loi de 1930";"18,5";"FRA"
"26680";"8608";"FR7200760";"22";"Forêt non domaniale bénéficiant du régime forestier";"42";"FRA"
"26681";"8608";"FR7200760";"32";"Site classé selon la loi de 1930";"50";"FRA"
"26682";"8608";"FR7200760";"31";"Site inscrit selon la loi de 1930";"75";"FRA"
"26683";"8609";"FR7200771";"13";"Terrain acquis par un département";"13";"FRA"
"26684";"8610";"FR7200781";"31";"Site inscrit selon la loi de 1930";"1";"FRA"
"26685";"8610";"FR7200781";"52";"Réserve de chasse et de faune sauvage d'ACCA";"1";"FRA"
"26686";"8611";"FR7200786";"00";"Aucune protection";"100";"FRA"
"26687";"8612";"FR7200789";"00";"Aucune protection";"100";"FRA"
"26688";"8613";"FR7200790";"00";"Aucune protection";"100";"FRA"
"26689";"8614";"FR7200791";"33";"Parc national, zone coeur";"1";"FRA"
"26690";"8614";"FR7200791";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
"26691";"8615";"FR7200793";"30";"Parc national";;"FRA"
"26692";"8616";"FR7200797";"36";"Réserve naturelle nationale";"10";"FRA"
"26693";"8617";"FR7200804";"00";"Aucune protection";"100";"FRA"
"26694";"8618";"FR7200805";"22";"Forêt non domaniale bénéficiant du régime forestier";"5";"FRA"
"26695";"8619";"FR7200806";"32";"Site classé selon la loi de 1930";"100";"FRA"
"26696";"8619";"FR7200806";"82";"Zone bénéficiant de mesures agro-environnementales";;"FRA"
"26698";"8619";"FR7200806";"81";"Zone sous convention de gestion";;"FRA"
"26699";"8619";"FR7200806";"31";"Site inscrit selon la loi de 1930";"100";"FRA"
"26700";"8619";"FR7200806";"90";"Autre protection";;"FRA"
"26701";"8621";"FR7300831";"23";"Réserve biologique dirigée";"3";"FRA"
"26702";"8621";"FR7300831";"27";"Réserve biologique domaniale dirigée";"3";"FRA"
"26703";"8621";"FR7300831";"22";"Forêt non domaniale bénéficiant du régime forestier";"24";"FRA"
"26704";"8621";"FR7300831";"51";"Réserve nationale de chasse et de faune sauvage";"40";"FRA"
"26705";"8621";"FR7300831";"21";"Forêt domaniale";"50";"FRA"
"26706";"8621";"FR7300831";"29";"Réserve biologique";"3";"FRA"
"26707";"8622";"FR7300857";"80";"Parc naturel régional";"100";"FRA"
"26708";"8623";"FR7300864";"22";"Forêt non domaniale bénéficiant du régime forestier";"1";"FRA"
"26709";"8623";"FR7300864";"80";"Parc naturel régional";"100";"FRA"
"26710";"8624";"FR7300877";"00";"Aucune protection";"100";"FRA"
"26713";"8626";"FR7300904";"00";"Aucune protection";"100";"FRA"
"26714";"8627";"FR7300905";"80";"Parc naturel régional";"100";"FRA"
"26715";"8628";"FR7300906";"80";"Parc naturel régional";"100";"FRA"
"26716";"8629";"FR7300907";"00";"Aucune protection";"100";"FRA"
"26717";"8630";"FR7300908";"80";"Parc naturel régional";"100";"FRA"
"26718";"8631";"FR7401103";"80";"Parc naturel régional";"0";"FRA"
"26719";"8631";"FR7401103";"11";"Terrain acquis par le Conservatoire du Littoral";"1";"FRA"
"26720";"8631";"FR7401103";"32";"Site classé selon la loi de 1930";"1";"FRA"
"26721";"8631";"FR7401103";"38";"Arrêté de protection de biotope, d’habitat naturel ou de site d’intérêt géologique";"1";"FRA"
