"PK_NATURA";"SITECODE";"SITE_NAME";"TYPE";"DATE_";"UPDATE_";"DATE_PROP";"DATE_LAST_PROP";"DATE_FIRST_CON";"DATE_CON";"SAC_DATE_INIT";"SAC_DATE";"SPA_DATE_INIT";"SPA_DATE";"AREA";"MARINE_AREA_POURC";"LONGITUDE";"LATITUDE";"FR_ALT_MAX";"FR_ALT_MIN";"FR_ALT_MEAN";"CD_REG";"INSPIRE_ID";"EXIST_PLAN";"SPA_LEGAL_REF";"SAC_LEGAL_REF";"EXPLANATIONS";"DATE_INTEGRATION"
"8405";"FR9301627";"Embouchure de l'Argens";"B";31/1/1996 00:00:00;16/7/2021 00:00:00;31/3/2005 00:00:00;31/3/2005 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;12/8/2015 00:00:00;12/8/2015 00:00:00;;;1380,00;"13";6,71;43,41;"30";"-20";"5";"93";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031082298";"MAJ 2012.12 : intégration données biologiques DOCOB. # MAJ 2013.10.21 : correction perimetre, retrait de 3 ha debordant sur Puget-sur-Argens car commune non consultée en 2004 et zone très artificialisée. Aucune enjeu biologique d'après le DOCOB. Du a une ";15/12/2021 00:00:00
"8406";"FR9301628";"Esterel";"B";31/1/1996 00:00:00;16/7/2021 00:00:00;31/12/1998 00:00:00;30/10/2008 00:00:00;19/7/2006 00:00:00;22/12/2009 00:00:00;26/6/2014 00:00:00;26/6/2014 00:00:00;;;15088,00;"49";6,79;43,48;"614";"-720";"0";"93";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029218103";"MAJ 2008.08 : extension marine. # MAJ 2013.08 : intégration données biologiques du DOCOB. Conversion surface en Lamb93. # MAJ 2016-12 : ajout Gortyna borelii. # MAJ 2017-04 : suppr H5410. # MAJ 2021-07 ajout tourterelle des bois";15/12/2021 00:00:00
"8407";"FR9302002";"Montagne de Seymuit - Crête de la Scie";"B";31/3/2001 00:00:00;16/7/2021 00:00:00;30/9/2000 00:00:00;30/9/2000 00:00:00;22/12/2003 00:00:00;22/12/2003 00:00:00;13/4/2007 00:00:00;13/4/2007 00:00:00;;;1401,00;;6,24;44,41;"1571";"728";"1135";"93";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000820809";"MAJ 2014.07 : conversion surf site en Lamb93. Actualisation listes, surf et cotations hab esp selon DOCOB. # MAJ 2017-04 : ajout E1065 E1323 E1324 E1352. # MAJ 2021-07 ajout tourterelle des bois";15/12/2021 00:00:00
"8408";"FR9302003";"Gorges de la Nesque";"B";28/2/2002 00:00:00;16/7/2021 00:00:00;28/2/2002 00:00:00;28/2/2002 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;8/11/2007 00:00:00;8/11/2007 00:00:00;;;1230,00;;5,29;44,04;"859";"281";"534";"93";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000158414";"MAJ 2009 (ou antérieur ?) : actualisation listes hab esp selon DOCOB. # MAJ 2014 : conversion surface site en lamb93. Actualisation surfaces habitats et cotations espèces. # MAJ 2017-04 : suppr E1087. # MAJ 2021-07 ajout tourterelle des bois";15/12/2021 00:00:00
"8409";"FR9302007";"Valensole";"B";30/11/2005 00:00:00;16/7/2021 00:00:00;28/2/2006 00:00:00;28/2/2006 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;30/7/2015 00:00:00;30/7/2015 00:00:00;;;44712,00;;6,07;43,81;"1523";"350";"626";"93";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030992192&dateTexte=&categorieLien=id";"MAJ 2014.03 : intégration données biologiques du DOCOB validé en 2013. Conversion surface site en Lamb93. # MAJ 2017-04 : ajout E1044 E1352. # MAJ 2017-10 : ajout E1016 Vertigo moulinsiana. # MAJ 2021-07 ajout tourterelle des bois";15/12/2021 00:00:00
"8410";"FR9302008";"Vachères";"B";30/11/2005 00:00:00;16/7/2021 00:00:00;28/2/2006 00:00:00;28/2/2006 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;2/10/2014 00:00:00;2/10/2014 00:00:00;;;14576,00;;5,65;43,95;"917";"398";"649";"93";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029582901";"MAJ 2012.11 : intégration données biologiques du DOCOB. # MAJ 2014.04 : communes Limans et Revest-des-Brousses passées de partiellement à totalement concernées. # MAJ 2017-04 : ajout E1041 E1352. # MAJ 2020-04 : actu tot hab + chiros. # MAJ 2021-07 ajout ";15/12/2021 00:00:00
"8411";"FR9400598";"Massif du Tenda et forêt de Stella";"B";31/10/1995 00:00:00;29/8/2016 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;19/7/2006 00:00:00;19/7/2006 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;3056,00;;9,25;42,53;"1469";"400";;"94";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018570805";;15/12/2021 00:00:00
"8412";"FR1100798";"La Bassée";"B";30/9/1998 00:00:00;20/7/2018 00:00:00;31/3/1999 00:00:00;30/3/2006 00:00:00;7/12/2004 00:00:00;12/11/2007 00:00:00;17/4/2014 00:00:00;17/4/2014 00:00:00;;;1403,00;;3,28;48,45;"58";"54";"56";"11";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000028902751";;18/9/2022 00:00:00
"8413";"FR1100800";"Pelouses calcaires de la haute vallée de la Juine";"B";31/10/1995 00:00:00;22/5/2013 00:00:00;31/3/1999 00:00:00;30/3/2007 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;25/5/2010 00:00:00;25/5/2010 00:00:00;;;103,00;;2,15;48,35;"128";"86";"107";"11";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000022297241";;18/9/2022 00:00:00
"8414";"FR1100802";"Pelouses calcaires du gâtinais";"B";30/4/2003 00:00:00;1/9/2017 00:00:00;31/1/2004 00:00:00;30/11/2004 00:00:00;7/12/2004 00:00:00;12/11/2007 00:00:00;25/5/2010 00:00:00;25/5/2010 00:00:00;;;310,00;;2,31;48,36;"140";"100";"120";"11";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000022297246";;18/9/2022 00:00:00
"8415";"FR1100812";"L'Yerres de sa source a Chaumes-en-Brie";"B";30/9/1998 00:00:00;12/6/2014 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;28/12/2015 00:00:00;28/12/2015 00:00:00;;;18,00;;2,95;48,68;"125";"75";"100";"11";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031758211&dateTexte=";;18/9/2022 00:00:00
"8416";"FR1100819";"Bois de Vaires-sur-Marne";"B";30/9/1998 00:00:00;31/8/2009 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;13/4/2007 00:00:00;13/4/2007 00:00:00;;;96,63;;2,64;48,88;"51";"43";"47";"11";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000277601";;18/9/2022 00:00:00
"8417";"FR2100250";"Pelouse des sources de la Suize a Courcelles-en-Montagne";"B";30/6/1995 00:00:00;31/7/2011 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;15/7/2015 00:00:00;15/7/2015 00:00:00;;;111,00;;5,18;47,83;"459";"414";"438";"21";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030943525";;18/9/2022 00:00:00
"8418";"FR2100259";"Savart du camp militaire de Suippes";"B";30/6/1995 00:00:00;30/9/2007 00:00:00;29/2/2004 00:00:00;29/2/2004 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;8/7/2015 00:00:00;8/7/2015 00:00:00;;;7957,00;;4,64;49,18;"202";"126";"170";"21";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030954410";;18/9/2022 00:00:00
"8419";"FR2100271";"Pâtis de Damery";"B";30/6/1995 00:00:00;30/9/1998 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;93,00;;3,85;49,08;"259";"208";"249";"21";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019808101";;18/9/2022 00:00:00
"8420";"FR2100297";"Prairies et bois alluviaux de la basse vallée alluviale de l'Aube";"B";30/6/1995 00:00:00;30/4/2009 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;1/6/2015 00:00:00;1/6/2015 00:00:00;;;742,00;;3,99;48,55;"102";"80";"92";"21";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030696033";;18/9/2022 00:00:00
"8421";"FR2100302";"Vallée boisée de la Houille";"B";30/6/1995 00:00:00;30/11/2006 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;237,00;;4,81;50,07;"299";"136";"199";"21";;"false";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019808167";;18/9/2022 00:00:00
"8422";"FR2100308";"Garenne de la Perthe";"B";30/6/1995 00:00:00;30/9/2007 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/10/2008 00:00:00;17/10/2008 00:00:00;;;637,00;;3,97;48,61;"123";"91";"106";"21";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000019808179";;18/9/2022 00:00:00
"8423";"FR2200346";"Estuaires et littoral picards (baies de Somme et d'Authie)";"B";31/1/1996 00:00:00;28/8/2014 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;21/12/2010 00:00:00;21/12/2010 00:00:00;;;15646,00;"64";1,58;50,23;"33";"0";;"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000023386604";;18/9/2022 00:00:00
"8424";"FR2200357";"Moyenne vallée de la Somme";"B";31/1/1996 00:00:00;9/1/2015 00:00:00;31/3/1999 00:00:00;30/12/2006 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;26/12/2008 00:00:00;26/12/2008 00:00:00;;;1825,00;;2,62;49,91;"80";"30";;"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020124342";;18/9/2022 00:00:00
"8425";"FR2200378";"Marais de Sacy-le-Grand";"B";31/1/1996 00:00:00;3/7/2014 00:00:00;31/3/1999 00:00:00;30/12/2006 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;21/12/2010 00:00:00;21/12/2010 00:00:00;;;1368,00;;2,55;49,33;"62";"32";;"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000023386584";;18/9/2022 00:00:00
"8426";"FR2200380";"Massifs forestiers d'Halatte, de Chantilly et d'Ermenonville";"B";31/1/1996 00:00:00;9/9/2016 00:00:00;31/3/1999 00:00:00;14/6/2018 00:00:00;7/12/2004 00:00:00;28/11/2019 00:00:00;26/3/2015 00:00:00;26/3/2015 00:00:00;;;3247,87;;2,63;49,28;"204";"40";"120";"22";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030439434";;18/9/2022 00:00:00
"8427";"FR2200390";"Marais de la Souche";"B";31/1/1996 00:00:00;6/8/2014 00:00:00;31/3/2001 00:00:00;31/3/2001 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;26/12/2008 00:00:00;26/12/2008 00:00:00;;;2747,00;;3,84;49,60;"83";"68";"71";"22";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020124366";;18/9/2022 00:00:00
"8428";"FR2200566";"Coteaux de la vallée de l'Automne";"B";31/1/1996 00:00:00;28/11/2013 00:00:00;31/3/1999 00:00:00;30/4/2006 00:00:00;7/12/2004 00:00:00;12/11/2007 00:00:00;14/9/2015 00:00:00;14/9/2015 00:00:00;;;625,00;;2,84;49,29;"120";"50";"85";"22";;"true";;" http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031223465";;18/9/2022 00:00:00
"8429";"FR2300149";"Corbie";"B";31/12/1995 00:00:00;26/4/2022 00:00:00;31/8/1998 00:00:00;15/7/2022 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;23/6/2014 00:00:00;23/6/2014 00:00:00;;;769,41;;0,41;49,32;"146";"8";;"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029238150&dateTexte=&categorieLien=id";;18/9/2022 00:00:00
"8430";"FR2302008";"Les grottes du mont Roberge";"B";28/2/2006 00:00:00;17/6/2022 00:00:00;30/4/2006 00:00:00;15/7/2022 00:00:00;12/11/2007 00:00:00;12/11/2007 00:00:00;23/6/2014 00:00:00;23/6/2014 00:00:00;;;94,29;;1,49;49,10;"111";"109";"110";"23";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029213470";;18/9/2022 00:00:00
"8431";"FR2500094";"Marais alcalin de Chicheboville-Bellengreville";"B";30/11/1995 00:00:00;21/11/2019 00:00:00;31/12/1997 00:00:00;30/10/2009 00:00:00;7/12/2004 00:00:00;10/1/2011 00:00:00;8/10/2010 00:00:00;8/10/2010 00:00:00;;;154,00;;-0,21;49,11;"19";"18";;"25";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000023001755";;18/9/2022 00:00:00
"8432";"FR2500119";"Bassin de l'Andainette";"B";30/11/1995 00:00:00;3/5/2022 00:00:00;30/11/2003 00:00:00;15/7/2022 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;2/10/2014 00:00:00;2/10/2014 00:00:00;;;1024,00;;-0,50;48,59;"250";"142";;"25";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000029620643";;18/9/2022 00:00:00
"8433";"FR2612002";"Val de Loire bocager";"A";31/3/2006 00:00:00;30/6/2010 00:00:00;;15/7/2022 00:00:00;;;;;6/1/2005 00:00:00;25/11/2021 00:00:00;19521,00;;3,83;46,51;"272";"190";"223";"26";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044408390";;;18/9/2022 00:00:00
"8434";"FR2612010";"Val de Loire nivernais";"A";31/12/2010 00:00:00;31/12/2010 00:00:00;;15/7/2022 00:00:00;;;;;8/3/2012 00:00:00;25/11/2021 00:00:00;8821,00;;3,28;46,87;"207";"176";"184";"26";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044513851";;;18/9/2022 00:00:00
"8435";"FR3100487";"Pelouses, bois acides à neutrocalcicoles, landes nord-atlantiques du plateau d'Helfaut et système alluvial de la moyenne vallée de l'Aa";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;31/3/1999 00:00:00;31/3/1999 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;16/11/2015 00:00:00;16/11/2015 00:00:00;;;389,00;;2,23;50,70;"132";"20";;"31";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031531588";;18/9/2022 00:00:00
"8436";"FR3100495";"Prairies, marais tourbeux, forêts et bois de la cuvette audomaroise et de ses versants";"B";29/2/1996 00:00:00;30/6/2006 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/4/2015 00:00:00;17/4/2015 00:00:00;;;563,00;;2,23;50,78;"96";"2";"42";"31";;"false";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030540173";;18/9/2022 00:00:00
"8437";"FR4100167";"Pelouses et rochers du pays de Sierck";"B";30/11/1995 00:00:00;31/8/2008 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;683,00;;6,36;49,45;"320";"180";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018564436";;18/9/2022 00:00:00
"8438";"FR4100170";"Carrières souterraines et pelouses de Klang - gîtes à chiroptères";"B";31/10/2000 00:00:00;31/8/2008 00:00:00;30/4/2002 00:00:00;30/4/2002 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;9/8/2006 00:00:00;9/8/2006 00:00:00;;;59,00;;6,36;49,32;"280";"225";"250";"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000270579";;18/9/2022 00:00:00
"8439";"FR4100179";"Bois du Feing";"B";30/9/1998 00:00:00;28/2/2003 00:00:00;31/12/1998 00:00:00;31/12/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;9/8/2006 00:00:00;9/8/2006 00:00:00;;;94,00;;6,57;48,42;"260";"250";"255";"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000000819754";;18/9/2022 00:00:00
"8440";"FR4100189";"Forêt humide de la Reine et Catena de Rangeval";"B";30/11/1995 00:00:00;31/8/2008 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;5167,00;;5,77;48,78;"386";"230";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018570853";;18/9/2022 00:00:00
"8441";"FR4100232";"Vallée de la Seille (secteur amont et petite Seille)";"B";30/11/1995 00:00:00;31/8/2008 00:00:00;31/8/1998 00:00:00;30/12/2006 00:00:00;7/12/2004 00:00:00;12/12/2008 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;1477,00;;6,58;48,78;"210";"200";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018570937";;18/9/2022 00:00:00
"8442";"FR4100234";"Vallée de la Meuse (secteur de Stenay)";"B";30/11/1995 00:00:00;31/8/2008 00:00:00;31/8/1998 00:00:00;28/2/2004 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;2338,00;;5,18;49,45;"172";"165";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018570949";;18/9/2022 00:00:00
"8443";"FR4100240";"Vallée de l'Esch de Ansauville à Jezainville";"B";30/9/1998 00:00:00;31/8/2008 00:00:00;31/7/2003 00:00:00;31/7/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;1774,00;;5,96;48,83;"320";"190";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018571473";;18/9/2022 00:00:00
"8444";"FR4100241";"Vallée de la Nied Réunie";"B";31/3/2002 00:00:00;31/12/2005 00:00:00;31/3/2002 00:00:00;30/3/2003 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;1302,00;;6,47;49,22;"210";"190";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018570955";;18/9/2022 00:00:00
"8445";"FR4100243";"Ruisseau et tourbière de Belbriette";"B";30/11/1995 00:00:00;31/8/2008 00:00:00;31/8/1998 00:00:00;31/8/1998 00:00:00;7/12/2004 00:00:00;7/12/2004 00:00:00;17/3/2008 00:00:00;17/3/2008 00:00:00;;;19,00;;6,98;48,07;"830";"810";;"41";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000018571479";;18/9/2022 00:00:00
"8446";"FR4110062";"Marais de Francaltroff-Erstroff, de Lening et d’Albe";"A";31/1/1990 00:00:00;30/11/2002 00:00:00;;15/7/2022 00:00:00;;;;;31/1/1990 00:00:00;11/3/2022 00:00:00;79,29;;6,78;48,97;"246";"219";;"41";;"null";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045463865";;;18/9/2022 00:00:00
"8447";"FR4112000";"Plaine et étang du Bischwald";"A";30/11/2002 00:00:00;30/11/2006 00:00:00;;15/7/2022 00:00:00;;;;;4/5/2007 00:00:00;11/3/2022 00:00:00;2528,00;;6,65;49,00;"266";"246";;"41";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045398205";;;18/9/2022 00:00:00
"8448";"FR4112013";"Marais de Vittoncourt";"A";23/10/2018 00:00:00;;;15/7/2022 00:00:00;;;;;11/3/2022 00:00:00;11/3/2022 00:00:00;56,55;;6,46;49,02;;;;"41";;"false";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045463872";;"site créé suite à la scission du site FR4110062 ""Zones Humides de Moselle""";18/9/2022 00:00:00
"8449";"FR4112014";"Marais d'Ippling";"A";23/10/2018 00:00:00;;;15/7/2022 00:00:00;;;;;11/3/2022 00:00:00;11/3/2022 00:00:00;54,62;;6,46;49,11;"237";"208";;"41";;"false";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045462392";;"site créé suite à la scission du site FR4110062 ""Zones Humides de Moselle""";18/9/2022 00:00:00
"8450";"FR4201813";"Hardt nord";"B";31/12/1995 00:00:00;31/3/2006 00:00:00;29/2/2004 00:00:00;30/4/2006 00:00:00;7/12/2004 00:00:00;13/11/2007 00:00:00;27/5/2009 00:00:00;27/5/2009 00:00:00;;;6546,00;;7,43;47,86;"226";"190";"210";"42";;"true";;"http://www.legifrance.gouv.fr/jo_pdf.do?cidTexte=JORFTEXT000020810725";;18/9/2022 00:00:00
"8451";"FR4301291";"Vallées de la Loue et du Lison";"B";30/11/1995 00:00:00;18/6/2014 00:00:00;31/3/1999 00:00:00;30/9/2014 00:00:00;7/12/2004 00:00:00;26/11/2015 00:00:00;11/4/2016 00:00:00;11/4/2016 00:00:00;;;24997,00;;6,04;47,04;"1139";"230";"437";"43";;"false";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000032445812&dateTexte=";;18/9/2022 00:00:00
"8452";"FR4301298";"Vallée du Dessoubre";"B";30/11/1995 00:00:00;9/4/2015 00:00:00;28/2/2006 00:00:00;31/5/2021 00:00:00;13/11/2007 00:00:00;13/11/2007 00:00:00;7/5/2015 00:00:00;7/5/2015 00:00:00;;;16636,00;;6,61;47,17;"891";"397";;"43";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030644186";"MAJ du gestionnaire uniquement";18/9/2022 00:00:00
"8453";"FR4301308";"Vallée de l'Orbe";"B";30/11/1995 00:00:00;9/1/2015 00:00:00;31/12/1998 00:00:00;30/9/2015 00:00:00;7/12/2004 00:00:00;9/12/2016 00:00:00;6/1/2017 00:00:00;6/1/2017 00:00:00;;;627,00;;6,11;46,51;"1094";"1043";"1063";"43";;"true";;"https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033876726&dateTexte=";"révision du périmètre";18/9/2022 00:00:00
"8454";"FR4310112";"Vallées du Drugeon et du Haut-Doubs";"A";31/1/1999 00:00:00;16/6/2014 00:00:00;;15/7/2022 00:00:00;;;;;23/12/2003 00:00:00;25/11/2021 00:00:00;8334,00;;6,22;46,85;"1199";"805";"835";"43";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044513858";;;18/9/2022 00:00:00
"8455";"FR4312005";"Forêt de Chaux";"A";31/12/2001 00:00:00;16/9/2014 00:00:00;;15/7/2022 00:00:00;;;;;25/4/2006 00:00:00;11/3/2022 00:00:00;22128,00;;5,66;47,08;"461";"204";"253";"43";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045432420";;;18/9/2022 00:00:00
"8456";"FR4312009";"Vallées de la Loue et du Lison";"A";31/7/2004 00:00:00;14/12/2012 00:00:00;;15/12/2021 00:00:00;;;;;6/4/2006 00:00:00;19/7/2022 00:00:00;24997,00;;6,04;47,04;"1139";"230";"437";"43";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000046082958";;"correction commune faite (suppression de Longeville 39417)";18/9/2022 00:00:00
"8457";"FR4312017";"Vallée du Dessoubre";"A";30/11/1995 00:00:00;9/4/2015 00:00:00;;15/7/2022 00:00:00;;;;;26/4/2006 00:00:00;11/3/2022 00:00:00;16636,00;;6,61;47,17;"891";"397";;"43";;"true";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000045432413";;;18/9/2022 00:00:00
"8458";"FR4312032";"Côte de Champvermol";"A";21/8/2019 00:00:00;;;15/7/2022 00:00:00;;;;;25/11/2021 00:00:00;25/11/2021 00:00:00;191,00;;6,79;47,42;;;;"43";;"false";"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044500726";;;18/9/2022 00:00:00
"8459";"FR5200624";"Marais de l'Erdre";"B";31/12/1995 00:00:00;26/9/2012 00:00:00;31/3/1999 00:00:00;30/11/2005 00:00:00;7/12/2004 00:00:00;12/11/2007 00:00:00;30/1/2014 00:00:00;30/1/2014 00:00:00;;;2561,00;;-1,50;47,36;"8";"4";;"52";;"true";;"http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000028614180&fastPos=59&fastReqId=2004270537&categorieLien=id&oldAction=rechTexte";;18/9/2022 00:00:00
"8460";"FR5200627";"Marais salants de Guérande, traicts du Croisic et dunes de Pen-Bron";"B";31/12/1995 00:00:00;31/7/2008 00:00:00;31/3/2002 00:00:00;30/10/2008 00:00:00;7/12/2004 00:00:00;22/12/2009 00:00:00;28/4/2015 00:00:00;28/4/2015 00:00:00;;;4376,00;"29";-4,81;47,30;"45";"-10";;"52";;"true";;"http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030644154";;18/9/2022 00:00:00
"8461";"FR5200646";"Alpes Mancelles";"B";31/12/1995 00:00:00;23/9/2013 00:00:00;31/3/2002 00:00:00;15/5/2019 00:00:00;7/12/2004 00:00:00;21/1/2021 00:00:00;15/12/2015 00:00:00;6/12/2021 00:00:00;;;1190,00;;-0,07;48,36;"246";"94";;"52";;"true";;"https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044500864";;18/9/2022 00:00:00
