"PK_HABIT1";"FPK_NATURA";"SITECODE";"CD_UE";"LB_HABDH_FR";"COVER";"REPRESENT";"REL_SURF";"CONSERVE";"GLOBAL";"CAVES";"QUALITY";"AREA";"PF";"CONSERVE_TENDANCE";"CONSERVE_CRITERE_AUTRE";"CONSERVE_CRITERE_STRUCT_FONCT";"CONSERVE_CRITERE_SURFACE";"CONSERVE_METHODE";"INVENTAIRE_ANNEE_MIN";"INVENTAIRE_ANNEE";"INVENTAIRE_AUTEUR";"CD_HAB";"CONSERVE_METHODE_COMMENTAIRE"
"60732";"8148";"FR2500082";"1130";"Estuaires";"14";"A";"C";"B";"B";;"P";"324,24";"false";;"false";"false";"false";;"";"";;"2709";
"60734";"8148";"FR2500082";"1220";"Végétation vivace des rivages de galets";"0,01";"D";;;;;"P";"0,23";"false";;"false";"false";"false";;"";"";;"2717";
"60735";"8148";"FR2500082";"4030";"Landes sèches européennes";"0,04";"D";;;;;"G";"0,99";"false";;;;;;"";"";;"2872";
"60736";"8148";"FR2500082";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,06";"D";;;;;"G";"1,34";"false";;;;;;"";"";;"2839";
"60737";"8148";"FR2500082";"8220";"Pentes rocheuses siliceuses avec végétation chasmophytique";"0,03";"D";;;;;"G";"0,68";"false";;;;;;"";"";;"2787";
"60738";"8148";"FR2500082";"9180";"Forêts de pentes, éboulis ou ravins du Tilio-Acerion";"0,01";"D";;;;;"P";"0,23";"true";;"false";"false";"false";;"";"";;"2819";
"60739";"8148";"FR2500082";"2110";"Dunes mobiles embryonnaires";"0,18";"A";"C";"B";"B";;"G";"4,15";"false";;;;;;"";"";;"2682";
"60740";"8148";"FR2500082";"1210";"Végétation annuelle des laissés de mer";"0,11";"B";"C";"B";"B";;"G";"2,6";"false";;;;;;"";"";;"2716";
"60741";"8148";"FR2500082";"2130";"Dunes côtières fixées à végétation herbacée (dunes grises)";"35,88";"A";"C";"B";"A";;"G";"831,05";"true";;"false";"false";"false";;"";"";;"2684";
"60742";"8149";"FR2500088";"1130";"Estuaires";"3,98";"A";"C";"C";"A";;"G";"13,19";"false";"Négative";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2709";
"60743";"8149";"FR2500088";"1210";"Végétation annuelle des laissés de mer";"0,25";"A";"C";"B";"B";;"G";"84";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2716";
"60744";"8149";"FR2500088";"1330";"Prés-salés atlantiques (Glauco-Puccinellietalia maritimae)";"0,89";"A";"C";"B";"B";;"G";"292,7";"false";"Positive";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2659";
"60745";"8149";"FR2500088";"2130";"Dunes côtières fixées à végétation herbacée (dunes grises)";"0,14";"A";"C";"B";"B";;"P";"3,3";"true";;"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2684";
"60746";"8149";"FR2500088";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"7,04";"A";"B";"A";"A";;"G";"2321,37";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2833";
"60747";"8149";"FR2500088";"7230";"Tourbières basses alcalines";"1,63";"A";"B";"A";"A";;"G";"537,48";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2874";
"60748";"8149";"FR2500088";"1310";"Végétations pionnières à Salicornia et autres espèces annuelles des zones boueuses et sableuses";"0,25";"A";"C";"A";"B";;"G";"83";"false";"Positive";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2706";
"60751";"8149";"FR2500088";"3130";"Eaux stagnantes, oligotrophes à mésotrophes avec végétation des Littorelletea uniflorae et/ou des Isoeto-Nanojuncetea";"0";"A";"C";"B";"B";;"G";"1";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2756";
"60752";"8149";"FR2500088";"3150";"Lacs eutrophes naturels avec végétation du Magnopotamion ou de l'Hydrocharition";"0,3";"A";"C";"A";"A";;"G";"98,92";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2758";
"60754";"8149";"FR2500088";"2190";"Dépressions humides intradunaires";"0";"C";"C";"B";"B";;"G";"1,3";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2666";
"60755";"8149";"FR2500088";"1140";"Replats boueux ou sableux exondés à marée basse";"3,58";"A";"C";"B";"A";;"G";"1182";"false";"Positive";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2710";
"60756";"8149";"FR2500088";"7210";"Marais calcaires à Cladium mariscus et espèces du Caricion davallianae";"0,12";"A";"C";"A";"A";;"G";"39,57";"true";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2777";
"60757";"8149";"FR2500088";"3110";"Eaux oligotrophes très peu minéralisées des plaines sablonneuses (Littorelletalia uniflorae)";"0,16";"B";"C";"A";"A";;"P";"52,76";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2703";
"60758";"8149";"FR2500088";"2110";"Dunes mobiles embryonnaires";"0,01";"B";"C";"B";"B";;"G";"3,3";"false";;"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2682";
"60760";"8149";"FR2500088";"1170";"Récifs";"1,27";"B";"C";"A";"A";;"G";"419";"false";"Stable";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2713";
"60761";"8149";"FR2500088";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"0,01";"C";"C";"B";"B";;"G";"3,3";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2842";
"60762";"8149";"FR2500088";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"0,42";"A";"C";"C";"B";;"G";"138,49";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2835";
"60763";"8149";"FR2500088";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"2,24";"B";"C";"A";"A";;"G";"738,62";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2839";
"60764";"8149";"FR2500088";"7110";"Tourbières hautes actives";"0,05";"C";"C";"A";"A";;"G";"16,49";"true";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2821";
"60765";"8149";"FR2500088";"1110";"Bancs de sable à faible couverture permanente d'eau marine";"3,28";"A";"C";"A";"A";;"G";"1081,55";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2707";
"60766";"8149";"FR2500088";"2120";"Dunes mobiles du cordon littoral à Ammophila arenaria (dunes blanches)";"0,12";"A";"C";"C";"B";;"G";"39,57";"false";;"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2683";
"60767";"8149";"FR2500088";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"0";"C";"C";"A";"A";;"G";"0,6";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2767";
"60768";"8149";"FR2500088";"7150";"Dépressions sur substrats tourbeux du Rhynchosporion";"0,01";"B";"C";"A";"A";;"G";"3,3";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2825";
"60769";"8149";"FR2500088";"1420";"Fourrés halophiles méditerranéens et thermo-atlantiques (Sarcocornietea fruticosi)";"0";"C";"C";"C";"C";;"G";"0,2";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2663";
"60770";"8149";"FR2500088";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0,03";"B";"C";"B";"B";;"G";"9,89";"false";"Inconnue";"false";"false";"false";;"2016";"2019";"CPIE Cotentin et al.";"2757";
"60772";"8150";"FR2500091";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"0,05";"B";"C";"B";"C";;"P";"1,1";"false";;"false";"false";"false";;"";"";;"2767";
"60773";"8150";"FR2500091";"4030";"Landes sèches européennes";"1,74";"B";"C";"A";"C";;"P";"36,8";"false";;"false";"false";"false";;"";"";;"2872";
"60774";"8150";"FR2500091";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"0,49";"B";"C";"B";"A";;"P";"10,3";"false";;"false";"false";"false";;"";"";;"2842";
"60775";"8150";"FR2500091";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"2,95";"B";"C";"B";"C";;"P";"62,4";"false";;"false";"false";"false";;"";"";;"2839";
"60776";"8150";"FR2500091";"8150";"Eboulis médio-européens siliceux des régions hautes";"0,16";"B";"C";"A";"B";;"P";"3,3";"false";;"false";"false";"false";;"";"";;"2785";
"60777";"8150";"FR2500091";"8220";"Pentes rocheuses siliceuses avec végétation chasmophytique";"0,46";"A";"C";"A";"A";;"P";"9,8";"false";;"false";"false";"false";;"";"";;"2787";
"60778";"8150";"FR2500091";"9130";"Hêtraies de l'Asperulo-Fagetum";"14,91";"B";"C";"A";"C";;"P";"315,4";"false";;"false";"false";"false";;"";"";;"2814";
"60779";"8150";"FR2500091";"9180";"Forêts de pentes, éboulis ou ravins du Tilio-Acerion";"1,1";"D";;;;;"P";"23,3";"true";;"false";"false";"false";;"";"";;"2819";
"60780";"8150";"FR2500091";"91E0";"Forêts alluviales à Alnus glutinosa et Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)";"2,6";"D";;;;;"P";"55";"true";;"false";"false";"false";;"";"";;"2794";
"60781";"8150";"FR2500091";"6230";"Formations herbeuses à Nardus, riches en espèces, sur substrats siliceux des zones montagnardes (et des zones submontagnardes de l'Europe continentale)";"3,6";"B";"C";"B";"C";;"P";"76,1";"true";;"false";"false";"false";;"";"";;"2797";
"60782";"8150";"FR2500091";"6220";"Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea";"0,04";"C";"C";"B";"C";;"P";"0,8";"true";;"false";"false";"false";;"";"";;"2802";
"60783";"8150";"FR2500091";"8210";"Pentes rocheuses calcaires avec végétation chasmophytique";"0,03";"C";"C";"B";"C";;"P";"0,7";"false";;"false";"false";"false";;"";"";;"2876";
"60784";"8150";"FR2500091";"5130";"Formations à Juniperus communis sur landes ou pelouses calcaires";"0,23";"C";"C";"B";"C";;"P";"4,9";"false";;"false";"false";"false";;"";"";;"2807";
"60785";"8150";"FR2500091";"6110";"Pelouses rupicoles calcaires ou basiphiles de l'Alysso-Sedion albi";"0,03";"C";"C";"B";"C";;"P";"0,7";"true";;"false";"false";"false";;"";"";;"2857";
"60786";"8150";"FR2500091";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"0,39";"B";"C";"A";"C";;"P";"8,2";"false";;"false";"false";"false";;"";"";;"2835";
"60787";"8150";"FR2500091";"8230";"Roches siliceuses avec végétation pionnière du Sedo-Scleranthion ou du Sedo albi-Veronicion dillenii";"0,47";"A";"C";"A";"A";;"P";"9,9";"false";;"false";"false";"false";;"";"";;"2788";
"60788";"8150";"FR2500091";"9120";"Hêtraies acidophiles atlantiques à sous-bois à Ilex et parfois à Taxus (Quercion robori-petraeae ou Ilici-Fagenion)";"23,56";"B";"C";"A";"C";;"P";"498,3";"false";;"false";"false";"false";;"";"";;"2865";
"60789";"8150";"FR2500091";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"0,3";"C";"C";"B";"C";;"P";"6,3";"false";;"false";"false";"false";;"";"";;"2833";
"60791";"8151";"FR2500099";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"1,07";"B";"C";"B";"B";;"G";"220,61";"false";;;;;;"";"";;"2839";
"60792";"8151";"FR2500099";"3150";"Lacs eutrophes naturels avec végétation du Magnopotamion ou de l'Hydrocharition";"0,01";"C";"C";"C";"C";;"G";"2,85";"false";;"false";"false";"false";;"";"";;"2758";
"60793";"8151";"FR2500099";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"0,04";"C";"C";"B";"B";;"G";"7,4";"false";;;;;;"";"";;"2767";
"60796";"8151";"FR2500099";"5130";"Formations à Juniperus communis sur landes ou pelouses calcaires";"0,01";"C";"C";"B";"B";;"G";"1,5";"false";;;;;;"";"";;"2807";
"60799";"8151";"FR2500099";"9120";"Hêtraies acidophiles atlantiques à sous-bois à Ilex et parfois à Taxus (Quercion robori-petraeae ou Ilici-Fagenion)";"0,39";"B";"C";"C";"B";;"G";"80,41";"false";;;;;;"";"";;"2865";
"60800";"8151";"FR2500099";"9130";"Hêtraies de l'Asperulo-Fagetum";"0,37";"B";"C";"C";"B";;"G";"76,29";"false";;;;;;"";"";;"2814";
"60802";"8151";"FR2500099";"9180";"Forêts de pentes, éboulis ou ravins du Tilio-Acerion";"0,1";"C";"C";"B";"B";;"G";"20,62";"true";;;;;;"";"";;"2819";
"60803";"8151";"FR2500099";"3140";"Eaux oligomésotrophes calcaires avec végétation benthique à Chara spp.";"0";"D";;;;;"G";"0,11";"false";;"false";"false";"false";;"";"";;"2757";
"60804";"8151";"FR2500099";"9190";"Vieilles chênaies acidophiles des plaines sablonneuses à Quercus robur";"0,01";"C";"C";"C";"C";;"G";"2,06";"false";;;;;;"";"";;"2791";
"60805";"8151";"FR2500099";"91E0";"Forêts alluviales à Alnus glutinosa et Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)";"0,24";"B";"C";"C";"B";;"G";"50";"true";;;;;;"";"";;"2794";
"60806";"8151";"FR2500099";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"0,45";"B";"C";"B";"B";;"G";"92,75";"false";;"false";"false";"false";;"";"";;"2833";
"60808";"8151";"FR2500099";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"0,19";"C";"C";"B";"B";;"G";"39";"false";;"false";"false";"false";;"";"";;"2835";
"60809";"8152";"FR2500100";"3110";"Eaux oligotrophes très peu minéralisées des plaines sablonneuses (Littorelletalia uniflorae)";"0,73";"B";"C";"A";"B";;"G";"11,97";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2703";
"60810";"8152";"FR2500100";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"0,03";"C";"C";"C";"C";;"G";"0,44";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2767";
"60811";"8152";"FR2500100";"4030";"Landes sèches européennes";"0,44";"B";"C";"C";"C";;"G";"7,18";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2872";
"60813";"8152";"FR2500100";"7150";"Dépressions sur substrats tourbeux du Rhynchosporion";"0,02";"C";"C";"B";"C";;"G";"0,26";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2825";
"60814";"8152";"FR2500100";"8150";"Eboulis médio-européens siliceux des régions hautes";"0,48";"B";"C";"C";"B";;"G";"7,83";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2785";
"60815";"8152";"FR2500100";"91D0";"Tourbières boisées";"0,02";"A";"C";"B";"B";;"G";"0,27";"true";;"false";"false";"false";;"2012";"2013";"PNR NM";"2754";
"60816";"8152";"FR2500100";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"4,33";"B";"C";"C";"B";;"G";"70,52";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2833";
"60817";"8152";"FR2500100";"7110";"Tourbières hautes actives";"0,16";"C";"C";"B";"C";;"G";"2,58";"true";;"false";"false";"false";;"2012";"2013";"PNR NM";"2821";
"60818";"8152";"FR2500100";"6510";"Prairies maigres de fauche de basse altitude (Alopecurus pratensis, Sanguisorba officinalis)";"0,09";"C";"C";"B";"C";;"G";"1,42";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2839";
"60820";"8152";"FR2500100";"4010";"Landes humides atlantiques septentrionales à Erica tetralix";"0,56";"A";"C";"B";"B";;"G";"9,18";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2871";
"60821";"8152";"FR2500100";"9120";"Hêtraies acidophiles atlantiques à sous-bois à Ilex et parfois à Taxus (Quercion robori-petraeae ou Ilici-Fagenion)";"18,15";"B";"C";"B";"B";;"G";"295,92";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2865";
"60822";"8152";"FR2500100";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"0,53";"B";"C";"B";"B";;"G";"8,72";"false";;"false";"false";"false";;"2012";"2013";"PNR NM";"2835";
"60823";"8153";"FR2500103";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"1,79";"B";"C";"B";"B";;"P";"25,05";"false";"Inconnue";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2835";
"60824";"8153";"FR2500103";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"4,19";"A";"C";"B";"A";;"P";"58,65";"true";"Inconnue";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2842";
"60826";"8153";"FR2500103";"9130";"Hêtraies de l'Asperulo-Fagetum";"10,3";"A";"C";"B";"B";;"P";"144,17";"false";"Inconnue";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2814";
"60827";"8153";"FR2500103";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"1";"C";"C";"C";"B";;"P";"14,84";"false";"Négative";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2842";
"60828";"8153";"FR2500103";"7230";"Tourbières basses alcalines";"0,01";"C";"C";"B";"B";;"P";"0";"false";"Inconnue";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2874";
"60829";"8153";"FR2500103";"9120";"Hêtraies acidophiles atlantiques à sous-bois à Ilex et parfois à Taxus (Quercion robori-petraeae ou Ilici-Fagenion)";"17,48";"A";"C";"B";"A";;"P";"244,66";"false";"Inconnue";"false";"false";"false";"Evaluation à dire d'expert";"2006";"2006";"CEN Basse-Normandie / CRPF";"2865";
"60830";"8154";"FR2500106";"3110";"Eaux oligotrophes très peu minéralisées des plaines sablonneuses (Littorelletalia uniflorae)";"3";"A";"C";"C";"A";;"P";"110,25";"false";;;;;;"";"";;"2703";
"60831";"8154";"FR2500106";"3150";"Lacs eutrophes naturels avec végétation du Magnopotamion ou de l'Hydrocharition";"1";"A";"C";"B";"B";;"P";"36,75";"false";;;;;;"";"";;"2758";
"60832";"8154";"FR2500106";"4010";"Landes humides atlantiques septentrionales à Erica tetralix";"1";"A";"C";"B";"C";;"P";"36,75";"false";;;;;;"";"";;"2871";
"60833";"8154";"FR2500106";"6410";"Prairies à Molinia sur sols calcaires, tourbeux ou argilo-limoneux (Molinion caeruleae)";"1";"B";"C";"A";"C";;"P";"36,75";"false";;;;;;"";"";;"2833";
"60834";"8154";"FR2500106";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"1";"A";"C";"B";"B";;"P";"36,75";"false";;;;;;"";"";;"2835";
"60835";"8154";"FR2500106";"7140";"Tourbières de transition et tremblantes";"1";"A";"C";"C";"B";;"P";"36,75";"false";;;;;;"";"";;"2823";
"60837";"8154";"FR2500106";"7230";"Tourbières basses alcalines";"1";"B";"C";"C";"A";;"P";"36,75";"false";;;;;;"";"";;"2874";
"60838";"8154";"FR2500106";"9130";"Hêtraies de l'Asperulo-Fagetum";"8,01";"A";"C";"B";"B";;"P";"294";"false";;;;;;"";"";;"2814";
"60841";"8154";"FR2500106";"91D0";"Tourbières boisées";"1";"A";"C";"A";"A";;"P";"36,75";"true";;;;;;"";"";;"2754";
"60843";"8154";"FR2500106";"6210";"Pelouses sèches semi-naturelles et faciès d'embuissonnement sur calcaires (Festuco-Brometalia) (* sites d'orchidées remarquables)";"1";"B";"C";"B";"B";;"P";"36,75";"false";;;;;;"";"";;"2842";
"60848";"8154";"FR2500106";"9120";"Hêtraies acidophiles atlantiques à sous-bois à Ilex et parfois à Taxus (Quercion robori-petraeae ou Ilici-Fagenion)";"19";"B";"C";"B";"C";;"P";"698,25";"false";;;;;;"";"";;"2865";
"60850";"8154";"FR2500106";"4030";"Landes sèches européennes";"1";"A";"C";"C";"C";;"P";"36,75";"false";;;;;;"";"";;"2872";
"60852";"8155";"FR2500107";"3150";"Lacs eutrophes naturels avec végétation du Magnopotamion ou de l'Hydrocharition";"0,26";"A";"C";"B";"B";;"M";"9";"false";;;;;;"";"";;"2758";
"60853";"8155";"FR2500107";"3260";"Rivières des étages planitiaire à montagnard avec végétation du Ranunculion fluitantis et du Callitricho-Batrachion";"1";"A";"C";"C";"B";;"M";"34,52";"false";;;;;;"";"";;"2767";
"60854";"8155";"FR2500107";"6430";"Mégaphorbiaies hygrophiles d'ourlets planitiaires et des étages montagnard à alpin";"1,37";"A";"C";"B";"B";;"M";"47,3";"false";;;;;;"";"";;"2835";
